3.35158,1.41062,131826
3.51273,5.15173,83450
8.07016,9.32619,83464
0.588119,2.56149,83448
4.58373,9.20702,83464
4.86123,3.45973,116502
1.1667,1.51054,80408
3.2671,6.34726,83464
3.18049,6.9338,83464
7.30462,3.58275,156984
1.46141,5.80263,83486
9.10995,7.17749,122232
2.86503,4.3502,83432
2.96208,1.90245,108084
7.02809,2.00975,168318
7.86793,4.06208,157062
5.77867,2.11836,157998
9.8646,8.71591,105790
1.66642,5.49101,83464
6.2298,0.481696,151998
8.26364,1.52815,172284
7.59798,6.83463,99636
1.83228,5.5625,83464
2.16399,6.33571,83464
3.19702,8.89952,83464
5.43048,0.540295,154876
3.44537,2.94185,92522
1.48719,6.77632,86270
4.98442,9.29361,83464
5.8401,0.505296,152686
6.18862,8.11821,83464
2.01671,7.20733,84506
2.93566,5.85365,83464
0.883434,9.24391,89026
9.84715,4.62589,169668
8.87193,0.9741,167114
9.18716,5.71757,149222
3.87799,7.25814,83464
2.60376,3.85,83398
1.34692,2.99188,83402
7.62428,3.16847,165870
4.12353,4.52631,83366
6.24682,4.44726,123728
5.58527,2.91154,143588
3.84049,0.191221,133102
8.46644,0.665658,158144
8.31926,7.15238,107888
5.38058,9.81893,83464
5.1934,6.4836,83460
4.18138,7.35771,83464
8.07358,3.69132,163978
6.62623,9.26923,83464
2.27294,2.5158,82230
6.41667,7.39963,83464
7.19059,8.18035,83462
3.67762,6.42259,83458
6.66798,9.22867,83464
5.44864,0.909483,160468
5.59149,9.25384,83464
1.21922,9.38833,88864
0.945851,2.23625,83260
3.11711,0.139639,126106
9.33674,6.93235,130838
0.210163,8.2955,89156
4.23722,5.44332,83454
8.77442,5.4755,147726
9.81687,4.71562,168622
9.51598,1.11588,168434
4.88627,7.30666,83464
7.52536,2.66864,168104
6.81014,5.77628,106174
0.931681,6.49711,87842
1.49525,1.76428,80816
3.65625,5.115,83450
5.17113,1.41135,159648
5.59161,3.74445,126290
1.83288,9.90409,88506
1.86124,3.375,83412
4.71659,4.13091,96494
7.98867,0.138607,154386
6.08301,0.887088,161428
6.63859,6.47102,86158
7.31429,0.025417,185494
0.52897,5.02976,87622
6.05765,0.421193,148280
0.487545,3.43713,84378
8.23685,1.10831,165468
9.64651,3.53287,175700
0.0873168,4.70461,88998
7.85499,0.991112,164744
8.91642,3.56859,171588
9.7758,8.21279,114100
6.21519,6.09775,85154
7.50459,5.88153,118280
9.11448,6.64787,131788
6.21897,2.14417,161350
1.19561,4.06022,83462
5.68434,4.19865,117672
4.1984,3.58754,96696
4.38924,9.84635,83464
6.08801,5.05181,106604
2.78838,8.49632,83896
7.50422,5.68227,122090
2.52034,1.40946,108982
6.76259,5.99129,100020
5.99879,0.184214,141102
1.98337,5.15121,83464
6.79693,7.02431,83456
4.99663,3.98107,106560
8.87094,8.07255,100286
9.88758,2.62299,175992
9.1483,9.29295,83464
7.6023,9.58463,83464
2.79736,7.67286,83464
5.28012,8.01274,83464
2.2412,0.324084,124908
4.9023,9.98496,83464
4.21275,2.0178,137360
1.26058,1.70679,81430
5.64911,6.41875,83456
7.9748,2.25436,171322
1.97259,2.50306,82636
0.456618,2.84696,83454
3.55973,6.26239,83464
8.14638,8.66463,83464
9.71505,8.8206,101658
3.29755,2.46835,101540
1.80494,3.75642,83452
9.3148,3.76875,172680
6.88145,0.468132,150090
9.5011,5.87138,151128
1.30518,5.38575,83464
4.7074,6.9762,83464
8.07583,3.04659,169992
9.20819,6.64121,133438
9.7981,8.39346,111288
1.44661,1.60122,79856
4.66357,1.76428,149108
3.09319,3.37081,82966
8.74148,8.01017,99380
1.20758,5.09962,83464
3.15645,4.3059,83424
6.91195,8.93806,83464
2.79629,6.41824,83464
4.85785,9.73879,83464
0.578616,8.7201,89092
7.9265,9.24512,83464
8.07724,0.133446,155194
5.89951,9.77467,83464
1.61545,8.94119,88192
2.36075,0.701225,124644
9.09371,9.99566,83464
4.71109,0.477212,151722
2.69309,1.10281,122586
2.85333,8.61187,83558
0.467777,9.23647,89126
0.258452,4.64659,88438
3.48014,8.69609,83464
8.61419,8.77082,83460
6.02483,5.8559,85970
2.86244,0.0824709,123292
6.81532,8.30516,83464
2.0502,1.86631,79642
4.63346,7.5284,83464
4.55206,7.7915,83464
2.54533,2.52683,81768
2.78113,0.110052,122128
7.59869,8.5613,83464
0.301867,8.74499,89152
0.184924,2.02987,84582
3.58586,8.3567,83464
6.46798,8.23354,83464
2.46664,9.17388,86636
6.82136,2.58472,163626
6.33726,2.59058,159780
6.71116,9.18554,83464
0.624676,9.23247,89108
2.30902,1.44488,100838
8.98432,3.04192,173356
7.26426,1.92239,169988
3.66024,1.85202,128192
8.75637,1.16904,166754
6.04045,1.63514,164658
5.11019,1.25849,160952
1.10464,7.17168,87956
6.45231,2.79574,158204
7.41828,7.86533,83456
8.37245,4.51997,156872
5.58445,2.61179,149354
4.66748,0.888582,157426
6.43984,0.406996,147440
8.79534,1.57024,172808
4.22138,2.62806,122176
6.83924,3.66126,149748
1.68743,9.13023,88370
6.20465,5.59482,96298
9.06772,1.02271,167756
6.24503,9.42724,83464
8.30068,5.15485,145904
4.67383,3.17849,118472
7.16453,8.22965,83464
8.30577,9.48874,83464
2.17708,3.10899,83258
4.00088,7.3686,83464
3.43693,8.27051,83464
1.93649,8.75643,87554
4.07754,4.40968,83318
9.25153,7.67755,114368
0.139488,1.77479,84882
1.80397,1.74831,79638
5.1024,9.8688,83464
5.19673,4.82816,90628
2.75909,9.17855,85680
8.96331,3.16875,173524
8.50625,0.668938,158154
3.41467,7.86142,83464
3.66444,9.88456,83464
9.21589,2.97542,173660
8.15663,9.98925,83464
4.80536,1.72295,151726
0.414629,8.20929,89090
6.54348,7.90906,83464
9.8432,6.6735,142720
0.306034,2.74644,84624
6.49822,5.79418,99018
5.57747,8.51777,83464
5.77071,5.14492,96506
7.55539,3.10342,165774
7.3944,0.262093,144588
2.32402,2.70627,82686
6.0121,8.16266,83464
9.10612,6.9224,126714
0.214456,7.79665,89132
8.99133,8.05072,103136
5.56098,3.29636,135142
1.12273,9.837,89014
6.23008,0.849562,162034
6.69003,7.04175,83462
8.47277,5.78338,137600
5.68309,8.66182,83464
1.18094,3.04735,83426
0.329275,3.77174,86864
4.62116,8.81668,83464
7.68614,1.02961,164736
1.73359,1.08749,89970
5.84589,1.78968,161676
7.68496,9.99075,83464
7.35718,4.43723,143282
8.25247,5.90139,131868
1.5286,6.3974,84944
3.64825,8.77362,83464
9.03341,2.49819,174134
2.57408,2.67547,82284
1.20475,6.78151,87248
7.61069,1.23449,167322
3.74524,0.504743,148384
2.48136,9.01379,86276
1.9632,5.14964,83464
3.47084,8.14654,83464
2.45656,6.54986,83464
0.594875,9.88982,89128
3.88488,3.76211,83002
4.86531,4.62464,87260
1.71789,3.7938,83446
4.38055,9.78093,83464
2.42291,8.21044,84916
6.98449,9.25817,83464
0.371042,4.13272,87332
0.0627514,2.43439,88122
0.255311,0.335796,73276
9.43482,0.654232,154666
3.23453,9.32911,83834
1.5119,6.51674,85508
4.7494,9.57145,83464
2.68565,3.41259,83226
0.252657,4.39396,88258
3.41434,2.90337,92098
9.03477,5.89093,144404
6.73051,9.15715,83464
7.15331,3.73053,153088
5.24286,1.40852,160678
2.67373,9.87708,87036
0.590315,6.72296,88718
3.27296,8.9461,83464
9.33584,3.81714,172404
5.72969,1.68412,161958
5.59583,2.91888,143750
5.44238,9.39236,83464
3.9097,8.48925,83464
9.79517,5.60266,158120
9.44439,5.026,161568
9.60865,9.91916,83464
8.69769,9.11574,83464
5.25234,1.46332,160004
5.3757,6.33373,83454
5.09178,7.87277,83464
1.85504,5.57229,83464
4.44998,7.40031,83464
2.88774,2.72962,81914
9.43239,0.738267,159560
3.64181,4.83569,83436
2.19395,7.69816,84790
2.22917,9.92042,87986
7.61538,8.26411,83464
0.529266,5.35099,88046
7.98668,9.113,83464
1.25094,7.25518,87614
3.04444,7.61663,83464
5.3201,8.01632,83464
2.99969,6.39977,83464
7.1445,6.84226,89886
1.15993,6.02228,86112
7.0907,3.5873,154174
1.11985,2.91395,83426
1.34327,4.68782,83464
3.19722,9.90549,85334
8.76515,4.81056,156706
4.77738,5.62533,83448
4.52112,4.84854,83378
5.32564,0.00621764,195582
0.693246,2.65643,83436
3.35863,0.607542,143908
8.0306,5.25499,140216
1.20952,6.9396,87496
8.41952,5.71047,138550
1.89121,0.162297,109132
9.26331,8.78673,93804
3.62362,7.87974,83464
6.36111,4.9505,115066
9.93016,1.64756,172684
3.06855,0.190541,126924
1.18802,2.46507,83252
6.00226,1.60588,164798
8.64235,9.03947,83464
7.36161,0.827354,163558
7.2277,4.46758,140888
4.85096,7.49487,83464
3.22017,3.88265,83286
7.92214,9.97686,83464
1.95181,9.3716,88000
8.40024,3.71279,166436
3.96462,1.1087,149854
0.479822,8.94431,89130
2.29368,2.62446,82534
0.579612,0.0289791,52490
6.73164,9.97837,83464
6.67206,9.81027,83464
7.19066,1.4221,170552
5.71931,4.81475,103592
8.71607,7.93183,99830
1.03706,4.22825,83464
7.49145,3.53216,159954
5.59979,3.65062,128042
7.14321,8.64148,83464
3.88939,1.32996,143960
5.3049,4.89663,92102
3.02688,7.1053,83464
4.37369,0.178573,135542
9.57228,2.036,175358
4.09416,8.67156,83464
6.81401,9.48021,83464
4.35181,8.37555,83464
9.68369,1.51449,170288
0.0146693,7.31269,89168
4.08339,1.71779,140530
4.50572,1.59734,149094
7.51565,9.57072,83464
5.52949,2.32931,153198
3.23317,6.31656,83464
5.3086,8.82342,83464
6.66213,1.71822,168010
0.912773,0.7975,74880
8.90004,4.36459,164532
6.29076,0.631405,158658
6.45315,0.940571,162370
7.74234,7.2083,94416
7.54195,3.07911,165488
5.90468,7.97658,83464
2.45322,4.1692,83430
4.56663,7.02302,83464
8.74658,2.09508,174390
2.9318,2.01615,103630
0.566129,1.22083,81508
1.79694,2.95292,83272
2.85042,4.98957,83462
5.45172,4.66672,100740
8.60029,4.38834,161244
1.77623,3.93924,83456
1.48197,0.956963,83334
4.46187,0.603573,154122
0.384928,9.75087,89160
8.17229,0.203231,148252
4.33021,4.27197,83202
8.38035,3.87727,164798
7.49949,6.07906,113904
2.03863,1.15765,99550
9.7877,0.697306,156312
0.999192,9.36017,89028
6.50932,8.28906,83464
7.46647,9.90155,83464
4.80819,1.74624,150780
2.89736,5.61438,83462
1.44344,2.09189,82408
7.27934,5.34899,125602
1.80866,8.30685,87324
5.66167,2.65339,149944
4.04513,0.621188,151040
2.15106,1.53796,91658
1.2269,7.31704,87834
6.80568,2.03692,166668
1.49852,5.81163,83464
9.72586,5.65793,157006
1.29149,4.42843,83464
3.99745,6.68177,83464
6.64149,9.30949,83464
1.24636,2.47588,83258
0.774024,7.58381,88794
5.74081,3.93161,124772
4.85453,4.86886,83360
2.67129,7.13698,83464
8.37215,0.22982,147604
5.44066,9.34139,83464
1.49092,6.68415,85828
3.75197,3.08244,97048
3.34873,4.9779,83444
8.29848,9.38042,83464
6.60986,3.69585,146130
6.10072,6.80591,83456
8.46358,8.56174,83462
0.392607,7.36579,89034
3.7404,0.892817,149182
2.87669,0.967724,131116
0.400074,8.43819,89120
5.59111,8.49497,83464
4.85178,9.18521,83464
7.46408,1.61779,171154
8.03801,5.32513,138910
5.54421,5.06185,93612
9.52684,8.66538,100776
9.14037,6.44151,136452
7.71094,5.28751,134094
7.44555,5.84739,118062
5.80326,5.97758,83424
3.94504,0.0454805,146684
9.50731,2.16995,175658
4.62588,2.65806,130512
1.04194,6.25621,87062
1.00265,1.76984,82344
0.540815,6.33234,88630
7.64734,5.76401,123568
1.19071,1.31773,78992
1.1899,8.41595,88612
9.83715,6.16129,151124
6.52643,7.19866,83456
1.32744,9.11377,88700
0.865511,6.71537,88186
5.06897,2.98036,132236
7.38682,3.35223,160990
8.8468,8.08064,99380
1.17722,6.0074,86036
8.2452,3.90742,163518
1.77175,7.42079,86090
2.77199,1.51338,113182
6.67142,5.47446,109732
2.37207,4.17679,83452
2.1328,5.2636,83464
0.50225,2.98748,83460
9.83908,5.89482,154562
6.44476,1.30889,168066
2.44879,1.03108,117928
8.09983,5.12014,143530
6.98999,1.58846,169834
9.83151,1.20338,169068
7.03857,1.42321,170198
4.53085,7.85478,83464
6.76029,3.3898,152888
5.78707,5.9429,83436
0.825483,4.36295,83888
9.63973,3.18042,175026
3.60213,2.32789,114122
1.44843,6.99775,86698
5.88758,6.62225,83456
2.34556,4.95554,83464
4.04718,8.67987,83464
2.42626,7.80781,83726
2.00598,7.15306,84374
9.17333,4.46408,165764
1.37044,9.49794,88798
6.40332,2.07195,163284
9.6099,4.28988,170640
1.81307,0.641375,108026
9.88043,9.58149,90530
6.47365,8.43477,83464
4.78394,4.30101,93218
0.746423,7.33478,88658
7.12483,8.86215,83464
5.20051,0.269389,140734
5.61193,4.6242,105820
6.47512,6.70146,83440
3.8046,7.24717,83464
0.707869,1.253,81012
0.949055,8.57947,88888
2.96026,0.161035,124414
3.72713,2.61929,109412
1.19379,3.8875,83462
