0.734011,0.0809822,51564
0.740874,0.0699792,50956
0.740618,0.0932469,53022
0.747885,0.0973183,53592
0.772674,0.0665816,49888
0.798016,0.0938866,52472
0.779383,0.0867616,51650
0.702645,0.0582126,51374
0.733963,0.0509413,50588
0.764622,0.0692748,49714
0.721112,0.0905767,53340
0.792765,0.0894152,52166
0.791974,0.0758012,51358
0.787924,0.0614206,51038
0.745203,0.087086,51978
0.705523,0.095774,53912
0.758652,0.066318,50212
0.741526,0.0905178,52348
0.701696,0.0763398,52494
0.747379,0.0724974,50440
0.733335,0.0549648,50632
0.778624,0.0808721,51088
0.793389,0.0716079,51950
0.746557,0.0668261,50386
0.70778,0.0759764,51972
0.748236,0.0840927,51718
0.742424,0.058898,50032
0.704447,0.0812945,52352
0.782313,0.0661164,50972
0.71788,0.0918486,53496
0.775753,0.0914975,52280
0.725777,0.0867814,52684
0.763464,0.0577358,49852
0.767113,0.0683926,49882
0.759614,0.0505925,51050
0.746516,0.0881732,52174
0.746338,0.09014,52614
0.728688,0.068031,50958
0.743941,0.0806823,51516
0.753673,0.0866679,52010
0.782535,0.0693408,50354
0.71128,0.0699207,51548
0.756907,0.0716643,50246
0.744998,0.0733022,51192
0.772335,0.0719083,50460
0.701567,0.0915856,53888
0.709257,0.0940045,53908
0.707393,0.0902598,53234
0.776396,0.0924474,51878
0.773895,0.0572107,50230
0.734051,0.0847187,51860
0.752223,0.0994332,53484
0.716415,0.0708301,51454
0.737672,0.0745174,51142
0.719548,0.0908331,53152
0.768544,0.0587157,50140
0.744099,0.0621278,50468
0.763985,0.0629772,49844
0.739093,0.09116,52858
0.789995,0.0655729,50978
0.725915,0.0668969,50562
0.768774,0.0698187,50056
0.706864,0.0784794,52720
0.78874,0.0767974,51324
0.73524,0.086223,52342
0.71782,0.0703125,51136
0.763805,0.0840942,50978
0.744945,0.069368,50768
0.749939,0.066601,50288
0.791962,0.0821876,51960
0.770698,0.0624727,49732
0.756513,0.0848837,51658
0.785426,0.081758,51856
0.781044,0.052888,51558
0.74213,0.0530784,50560
0.782373,0.0839481,50702
