0.416415,0.195465,0.388121,
0.000659755,0.000431874,0.000510681,
1.29604e-06,1.45605e-06,1.53329e-07,
1.12931e-09,2.99763e-09,1.41374e-10,
1.667e-12,1.1696e-12,1.03066e-12,
5.41085e-16,1.3914e-15,1.74331e-15,
1.08904e-18,3.71857e-18,2.10758e-18,
1.95934e-21,7.74558e-21,3.5097e-21,
3.67909e-24,1.51618e-23,6.53736e-24,
7.03404e-27,2.92658e-26,1.24958e-26,
1.35116e-29,5.63261e-29,2.40067e-29,
2.59806e-32,1.08347e-31,4.61636e-32,
4.99668e-35,2.0839e-34,8.87847e-35,
4.12766e-38,1.31925e-37,1.76272e-37,
1.02751e-40,3.48614e-40,2.06433e-40,
2.05266e-43,5.83501e-43,2.70574e-43,
5.27917e-46,1.15099e-46,4.36246e-46,
2.24309e-49,9.41941e-50,3.27381e-49,
2.14779e-52,6.1515e-52,3.51575e-52,
6.16033e-55,1.50938e-55,2.36525e-55,
6.97825e-58,8.96039e-58,1.60539e-58,
5.35192e-61,2.12875e-60,6.62778e-61,
2.30299e-63,3.27153e-63,1.22487e-63,
7.99344e-67,3.06687e-66,2.8476e-66,
2.81037e-69,5.17969e-69,3.0389e-69,
5.90384e-72,6.28734e-72,6.16566e-72,
1.53446e-74,1.34758e-74,1.06038e-74,
1.48907e-77,2.2983e-78,1.87174e-77,
3.02356e-80,1.03189e-80,2.1629e-80,
6.34358e-84,3.65104e-83,1.35866e-83,
1.52539e-86,6.60558e-86,2.78119e-86,
3.01248e-89,1.26139e-88,5.37344e-89,
1.14285e-91,2.00753e-91,4.26731e-92,
2.32142e-94,2.37041e-94,1.11015e-94,
3.18491e-97,6.31804e-98,2.05846e-97,
1.13375e-101,6.38441e-101,8.38604e-101,
1.19637e-103,9.41098e-104,3.36912e-104,
2.38578e-107,1.64807e-106,4.46942e-107,
6.16798e-110,2.81041e-109,1.11164e-109,
1.24616e-112,5.27945e-112,2.22172e-112,
7.21272e-116,5.76631e-115,2.06078e-115,
5.00548e-118,5.5023e-118,3.27161e-118,
5.39264e-121,1.30078e-120,8.34678e-122,
5.41034e-124,2.43709e-123,7.38479e-124,
2.38638e-127,3.91964e-126,6.23255e-127,
1.19671e-129,5.99659e-129,2.21944e-129,
3.60734e-132,7.57222e-132,3.99481e-132,
7.47109e-135,1.78236e-134,2.28987e-135,
7.8095e-138,3.42877e-137,1.10553e-137,
1.45216e-140,6.29923e-140,2.51588e-140,
7.38361e-143,7.12028e-143,1.74436e-143,
1.29314e-145,1.6034e-145,4.76439e-146,
4.01904e-149,1.54335e-148,1.33305e-148,
9.38624e-152,3.4762e-151,1.81297e-151,
1.75017e-154,7.03908e-154,3.13753e-154,
1.24706e-157,7.81973e-159,1.16549e-158,
5.93405e-162,5.94072e-161,2.36015e-162,
2.27484e-164,7.08552e-164,8.43692e-165,
4.9244e-167,1.64375e-167,2.43115e-167,
4.20681e-170,7.68834e-170,1.10443e-170,
3.79716e-173,1.60118e-172,5.0779e-173,
2.92679e-176,9.72038e-176,1.20919e-175,
7.2411e-179,2.49288e-178,1.4467e-178,
1.32186e-181,5.20919e-181,2.37864e-181,
5.4711e-184,5.59332e-184,3.38617e-184,
4.34263e-187,4.36846e-187,5.77798e-187,
1.77302e-190,5.77918e-190,7.36159e-190,
6.1545e-193,1.02929e-192,7.60892e-193,
1.68779e-195,2.85925e-196,1.7498e-197,
1.04557e-198,1.61702e-198,4.39706e-199,
9.28362e-202,3.69852e-201,1.26944e-201,
1.625e-204,6.94805e-204,2.7943e-204,
3.13526e-207,1.32002e-206,5.55149e-207,
6.05259e-210,2.53033e-209,1.0752e-209,
1.16541e-212,4.86298e-212,2.07082e-212,
2.24204e-215,9.35165e-215,3.98388e-215,
4.31239e-218,1.79857e-217,7.66264e-218,
8.2942e-221,3.45921e-220,1.47378e-220,
1.59524e-223,6.65316e-223,2.83456e-223,
2.96449e-226,1.00379e-227,3.35352e-227,
3.08751e-230,3.36718e-229,3.42777e-230,
1.00822e-232,5.1373e-232,1.77497e-232,
2.14897e-235,9.33319e-235,3.82907e-235,
4.22202e-238,1.7745e-237,7.51033e-238,
8.15443e-241,3.40567e-240,1.44936e-240,
1.56959e-243,6.54774e-243,2.78914e-243,
3.01924e-246,1.25926e-245,5.36489e-246,
5.8071e-249,2.42194e-248,1.03185e-248,
1.1169e-251,4.65815e-251,1.98459e-251,
2.14815e-254,8.95912e-254,3.817e-254,
4.13158e-257,1.72313e-256,7.34132e-257,
7.94635e-260,3.31412e-259,1.41197e-259,
5.74959e-263,3.63631e-264,5.37119e-264,
3.04895e-266,5.07932e-266,1.5249e-266,
3.14676e-269,6.12183e-269,3.94369e-269,
9.13129e-272,1.59184e-272,9.55075e-274,
4.02988e-275,1.27931e-274,2.75441e-275,
5.42753e-278,2.38408e-277,8.53331e-278,
1.45871e-280,3.04991e-280,1.58073e-280,
1.78508e-283,6.90491e-283,2.88399e-283,
3.21743e-286,1.33901e-285,5.64008e-286,
6.15716e-289,2.57162e-288,1.09218e-288,
2.32911e-291,4.09239e-291,8.69031e-292,
5.23739e-294,2.72575e-294,3.31395e-294,
8.29587e-297,6.60082e-297,3.80886e-297,
3.6082e-300,1.86174e-300,4.88837e-300,
1.38235e-303,1.03308e-302,2.64529e-303,
1.342e-306,1.60163e-305,3.11049e-306,
6.25615e-309,1.70881e-308,7.93609e-309,
1.25922e-311,2.46158e-311,1.30496e-311,
9.87141e-315,1.52546e-315,8.3321e-315,
9.74073e-318,1.32638e-317,8.25457e-318,
1.34437e-320,2.3999e-320,1.25203e-320,
2.09059e-323,3.89376e-323,2.01732e-323,
2.8588e-326,6.81935e-326,5.75805e-327,
1.02927e-329,1.18988e-328,1.8199e-329,
3.14488e-332,2.27794e-332,1.66954e-332,
5.64732e-335,1.0811e-335,1.41196e-336,
1.02842e-338,8.28537e-338,8.70732e-339,
2.5964e-341,1.29713e-340,4.44828e-341,
7.65007e-344,1.62169e-343,8.3969e-344,
9.44677e-347,3.65859e-346,1.53049e-346,
1.31372e-349,1.41241e-349,1.45788e-349,
3.19874e-352,1.37265e-352,2.3125e-352,
3.33792e-355,1.97287e-355,8.50238e-356,
1.22806e-358,6.26249e-359,1.43377e-358,
1.19335e-361,1.74744e-361,1.63982e-361,
2.74861e-364,4.04243e-364,9.5772e-365,
2.56049e-367,7.4053e-367,2.48604e-367,
3.51511e-370,1.46858e-369,5.70396e-370,
6.59472e-373,2.7853e-372,1.15895e-372,
1.27235e-375,5.328e-375,2.2583e-375,
2.4513e-378,1.02333e-377,4.3554e-378,
4.71683e-381,1.96761e-380,8.38134e-381,
2.48453e-383,1.98802e-383,1.50528e-383,
1.92428e-386,6.60893e-386,2.59647e-386,
2.52656e-389,6.31636e-390,6.49885e-389,
3.52378e-392,4.44482e-392,5.87038e-392,
1.91642e-396,6.99298e-396,8.4141e-395,
1.62147e-398,6.99519e-399,2.72075e-398,
1.22022e-401,5.20294e-401,2.07041e-401,
2.34213e-404,9.87331e-404,4.14021e-404,
4.52211e-407,1.89141e-406,8.03179e-407,
8.70885e-410,3.63444e-409,1.54746e-409,
1.67552e-412,6.98886e-412,2.97724e-412,
3.22278e-415,1.34413e-414,5.72653e-415,
6.19853e-418,2.58518e-417,1.10141e-417,
2.52093e-420,5.37307e-420,2.20414e-420,
3.35544e-425,1.09499e-422,9.19997e-424,
7.54918e-426,1.06104e-425,6.43104e-426,
7.48998e-429,2.75383e-428,1.1322e-428,
3.27309e-431,2.61804e-431,1.44514e-431,
5.43841e-434,4.52782e-434,1.75965e-434,
3.76584e-437,1.36337e-436,4.5281e-437,
6.07886e-440,2.59049e-439,1.02545e-439,
1.16455e-442,4.91246e-442,2.05712e-442,
3.77671e-445,9.76275e-445,1.26781e-445,
4.27513e-448,7.07201e-448,1.71367e-448,
3.14496e-451,7.64911e-452,6.50452e-451,
5.026e-455,1.43873e-454,2.0129e-454,
4.54229e-458,1.51751e-457,2.3106e-457,
1.26349e-460,4.18349e-460,2.59682e-460,
4.38117e-464,7.45196e-463,1.96335e-463,
3.53758e-466,2.55956e-466,3.04889e-466,
2.96454e-469,9.6759e-469,4.30737e-469,
4.77718e-472,1.94856e-471,8.21812e-472,
9.00122e-475,3.75404e-474,1.5923e-474,
