12.6163,20.2712,29.8782,0.0585664,0.0139736,0.00170423,1.10517,0.557993,0.17097,5.47723,1122.68
7.17869,16.2814,30.606,0.0652465,0.015663,0.00304533,1.20017,0.315613,0.191866,4.69042,1069.19
10.7424,20.9422,34.9502,0.0531761,0.0174954,0.00407827,1.36736,0.522839,0.0988876,5.47723,1118.38
8.96069,23.1661,27.8539,0.0369988,0.008294,0.00433959,0.873247,0.43543,0.166368,4.58258,1049.88
5.18202,16.6533,32.6853,0.0580944,0.0121548,0.00452397,0.96401,0.431054,0.165823,4.58258,1053.87
5.17387,24.7559,31.4163,0.0340236,0.016712,0.00614951,1.33945,0.400594,0.12944,4.58258,1042.75
12.0282,18.1351,34.6508,0.0507169,0.0186355,0.00588967,1.00832,0.530293,0.101756,4.69042,1066.27
13.5901,23.4713,28.9075,0.0301931,0.0156413,0.00139327,1.07493,0.357699,0.0896684,11.225,1275.09
13.7396,19.0458,30.1828,0.0654534,0.0084435,0.0024089,0.991732,0.576274,0.0859942,8.60233,1207.25
10.9147,23.6454,31.9421,0.0333808,0.0171263,0.00629487,1.26484,0.594675,0.091623,4.69042,1062.43
12.2898,17.5529,33.9492,0.0324393,0.0167636,0.00101136,1.30552,0.470139,0.119976,11.4018,1273.94
14.8189,21.4446,31.4154,0.0387896,0.0122324,0.00184393,1.27659,0.408459,0.0878658,10.4881,1252.2
13.6333,23.6393,32.1824,0.0681638,0.0144029,0.00423389,0.899838,0.649962,0.175705,4.58258,1053.89
5.84799,16.6654,34.5993,0.0596708,0.00888042,0.00168779,1.18284,0.394771,0.156776,6.7082,1159.71
11.7698,20.0443,33.2157,0.0442144,0.0133157,0.0040178,0.877405,0.526898,0.113616,4.89898,1098.79
7.45539,17.5296,33.6795,0.0699267,0.0140835,0.00596789,1.30246,0.37686,0.115999,4.58258,1055.46
11.1004,16.6136,32.0425,0.0430611,0.0159209,0.00431705,1.20876,0.428499,0.154573,4.69042,1060.02
7.84838,20.7466,34.7739,0.0392624,0.0159517,0.00132641,1.39105,0.360772,0.0830273,14.9332,1366.19
8.38416,21.9445,29.1479,0.0675583,0.0105747,0.00368446,1.07385,0.512127,0.0803206,5.91608,1139.57
10.4707,19.5612,30.2723,0.0669665,0.0109777,0.00583464,1.33813,0.616953,0.190231,4.58258,1027.92
7.51965,20.9126,28.2742,0.0361578,0.0116484,0.00416892,1.23976,0.666811,0.139972,4.69042,1061.52
8.96806,17.1113,28.6679,0.0573148,0.00917288,0.00230392,1.08655,0.416862,0.182683,4.89898,1088.91
7.19993,21.7026,31.1463,0.0306868,0.0154475,0.00222774,1.04989,0.523184,0.115716,6.78233,1164.5
6.17749,20.783,33.0185,0.0661298,0.0106439,0.00450983,1.30713,0.319269,0.162433,4.69042,1058.46
8.99871,20.7264,33.245,0.0622085,0.0121295,0.00369608,1.22962,0.583796,0.070911,7.54983,1180.42
10.0513,18.8463,26.9805,0.0663375,0.0170851,0.00181085,1.06465,0.585576,0.1827,5,1098.62
11.1425,20.9728,26.6706,0.0575443,0.00851345,0.00552661,1.35329,0.552105,0.111114,4.58258,1051.22
8.2025,16.4618,31.6197,0.0494589,0.0174777,0.00246112,1.14345,0.591196,0.146031,5.47723,1116.92
7.83029,18.4278,30.1741,0.0572766,0.00977017,0.00630261,1.14165,0.69118,0.113212,4.58258,1046.35
12.4398,18.6575,31.1909,0.0553336,0.01691,0.0022383,1.32548,0.383053,0.0780968,10.4881,1250.31
9.37338,19.507,29.3258,0.059324,0.0129512,0.00477618,1.20449,0.381171,0.119123,4.69042,1065.29
5.95154,18.485,27.1727,0.0397324,0.0166934,0.0052128,1.24005,0.45492,0.169025,4.58258,1033.56
13.5872,21.8886,34.8308,0.031777,0.015034,0.00181544,1.35596,0.662817,0.128612,8,1194.07
7.90672,24.3554,32.2555,0.0695663,0.0133765,0.00544377,1.29407,0.480924,0.136837,4.58258,1050.06
10.0136,22.4604,30.7906,0.0696336,0.0114482,0.00627959,1.10767,0.655425,0.104017,4.58258,1052.15
7.40135,18.8023,31.1013,0.0368295,0.0109675,0.00308086,1.28816,0.363586,0.10025,6,1143.89
11.1022,17.8352,29.9063,0.0676546,0.00882399,0.00586866,1.28644,0.621394,0.129802,4.58258,1043.32
13.2106,17.4062,33.7694,0.0430233,0.0147998,0.00408778,0.802003,0.484972,0.178797,4.69042,1057.88
5.96358,21.0643,29.8786,0.0521117,0.0114987,0.00469924,1.19835,0.462296,0.121847,4.69042,1067.25
14.0724,19.062,33.6017,0.0658479,0.0127344,0.00360577,1.15202,0.577726,0.156524,4.69042,1080.18
7.44724,17.1634,26.0688,0.0509175,0.0181478,0.00539388,1.19726,0.682059,0.133092,4.58258,1040.6
8.73463,23.9939,31.728,0.046279,0.00938721,0.00143382,0.953548,0.326628,0.0856781,13.1529,1315.1
10.6118,22.9324,30.1161,0.0482546,0.0195511,0.00135288,1.21393,0.316486,0.175244,5.91608,1137.83
7.61308,16.1519,26.2233,0.0610252,0.0159771,0.00351707,1.34203,0.443243,0.0837822,5.47723,1124.85
14.735,21.4322,26.7436,0.0697794,0.00826733,0.00621564,1.08744,0.459846,0.131032,4.58258,1036.95
11.7849,20.783,33.515,0.0569996,0.0161836,0.00298472,1.13862,0.671078,0.185576,4.69042,1079.72
