0
20
1
0
1
0
0
0
4
26
23
110
2
0
8
1
0
54
32
0
0
0
12
2
0
0
0
0
30
37
0
0
8
0
0
0
0
0
3
80
0
0
40
91
0
39
48
1
22
4
0
46
1
15
6
3
10
89
0
0
12
144
0
0
0
1
33
0
0
0
0
0
3
10
15
68
94
40
0
0
0
21
175
2
0
0
9
0
0
0
2
22
0
0
20
14
47
8
54
70
92
4
2
0
22
26
52
17
21
3
63
24
0
6
0
2
41
23
0
144
0
23
20
0
34
0
0
0
0
0
0
9
26
0
0
30
267
0
9
17
0
0
17
0
70
158
0
5
16
0
3
23
0
27
3
5
63
2
20
0
0
0
0
0
10
2
0
9
2
2
0
16
52
158
0
27
117
4
0
2
0
53
0
0
0
2
2
0
0
0
0
0
3
2
82
26
15
7
5
0
23
0
20
0
0
0
0
0
80
0
23
0
0
0
0
11
0
9
122
0
9
0
8
0
23
0
34
0
13
0
0
2
0
0
0
47
9
21
117
6
64
7
0
0
0
43
11
5
6
2
0
41
23
0
0
3
37
0
23
3
0
0
0
23
0
0
0
0
153
0
0
4
0
36
5
0
90
30
0
0
0
0
98
0
0
0
5
0
1
0
0
0
2
0
35
12
0
0
0
0
80
2
11
3
48
0
0
0
77
0
0
0
0
0
0
1
15
23
0
25
0
0
0
0
0
0
26
0
34
0
1
23
3
0
0
0
97
32
54
84
27
8
43
2
3
0
11
32
120
13
141
13
24
25
25
228
92
14
0
11
0
0
0
0
1
1
0
0
0
0
0
2
20
9
20
3
0
2
0
0
0
0
0
0
43
0
19
13
0
196
0
3
0
3
69
92
78
0
14
146
7
41
50
0
69
115
2
0
1
0
25
51
3
0
0
1
0
0
0
0
0
91
0
3
1
89
0
137
228
133
95
0
0
0
16
0
0
0
16
0
2
0
11
0
0
23
0
0
0
0
9
20
0
23
0
0
43
3
0
2
0
0
26
0
16
3
2
9
0
47
0
22
0
0
5
38
177
0
23
0
1
1
0
0
0
2
0
0
13
177
23
13
0
6
0
0
0
0
0
0
0
12
0
2
40
0
0
37
90
3
8
30
3
0
0
0
0
0
0
23
0
0
2
0
37
0
0
0
0
23
40
130
1
0
38
45
84
23
25
76
40
52
9
38
4
70
78
5
89
2
3
37
0
6
0
0
11
11
0
0
0
0
0
0
23
41
23
16
12
0
0
3
0
23
0
0
2
0
0
0
0
0
25
46
0
5
20
57
0
0
0
0
37
0
0
11
0
0
0
0
27
5
38
0
0
0
5
47
15
0
0
1
0
3
6
68
0
0
2
33
0
40
0
0
0
0
0
23
0
3
0
0
23
0
1
31
0
0
0
1
0
23
0
0
0
0
12
123
0
0
26
0
17
108
17
75
9
26
63
23
0
14
40
0
84
31
175
0
158
31
63
22
25
123
0
0
0
0
144
0
2
23
0
0
11
0
105
0
125
46
93
3
21
70
4
6
0
2
9
0
5
123
5
0
94
0
0
0
0
3
25
0
0
0
0
13
23
0
16
11
1
2
23
0
0
0
0
16
0
0
0
117
0
23
0
0
0
0
23
22
14
0
0
0
9
2
0
0
7
93
20
14
1
0
0
0
0
0
23
0
0
285
0
0
20
18
89
82
40
43
8
30
109
63
9
47
26
0
0
5
17
38
44
0
23
35
0
0
0
101
0
25
160
75
122
63
4
11
0
2
25
89
31
19
38
87
2
3
9
25
0
2
0
20
2
115
8
11
0
0
6
0
2
2
0
0
0
0
0
0
0
15
36
21
0
0
2
0
1
72
15
30
0
34
5
0
23
0
0
101
38
70
0
0
0
177
37
133
44
9
175
16
0
23
1
0
22
12
38
1
9
25
47
23
0
2
0
0
0
0
0
12
101
12
0
0
12
0
0
0
0
0
0
0
0
11
1
0
0
0
1
0
9
0
0
0
0
0
0
0
0
28
4
0
0
0
141
3
6
9
0
0
0
0
26
6
0
0
0
0
21
80
5
0
0
40
2
54
10
0
3
22
0
0
0
26
0
0
116
2
28
17
5
3
65
0
23
0
1
0
38
26
0
0
0
38
10
46
17
0
5
0
0
0
3
11
0
0
0
0
16
0
0
0
2
25
3
0
8
6
2
0
0
14
10
0
0
0
40
17
