4,0,4,0,3,0,0,0,0,0,0,22,7,2,0,0,3,3,65,0,0,2,0,0,0,0,0,0,26,0,
0,0,0,51,0,11,0,0,11,0,0,10,0,4,0,0,2,7,18,0,2,0,0,0,0,0,0,0,11,0,
0,1,0,0,0,0,0,0,0,0,33,19,13,0,0,0,16,13,0,30,0,3,15,31,28,0,38,3,3,0,
0,20,75,0,0,0,0,0,0,0,49,0,12,48,0,0,79,1,0,42,0,28,0,1,47,64,20,0,4,2,
44,2,3,22,15,4,26,17,7,12,3,21,0,15,27,2,1,21,37,16,1,22,30,0,12,12,0,7,24,96,
58,0,67,5,27,9,30,25,105,16,9,29,35,2,10,25,0,3,28,8,7,0,4,1,21,11,6,13,49,0,
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,1,8,0,0,0,0,0,
8,0,10,0,13,0,0,0,11,0,0,12,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,2,4,0,
18,40,34,47,37,13,6,18,18,35,32,1,0,33,32,15,28,20,2,26,86,20,39,3,21,17,37,27,1,9,
6,65,10,14,2,0,0,1,6,0,18,0,0,0,6,2,31,30,0,20,20,17,8,32,19,16,32,2,2,10,
2,0,33,0,3,0,23,4,9,0,27,30,37,22,3,7,12,39,47,24,0,18,4,0,21,10,11,2,97,47,
5,30,92,7,0,0,86,4,15,0,110,131,75,118,0,65,149,143,259,23,50,111,0,0,126,70,39,5,202,151,
132,0,127,59,60,121,86,94,170,46,19,101,15,16,42,27,19,35,93,0,115,1,17,0,0,2,0,41,46,0,
21,32,34,0,19,0,9,28,5,9,81,12,50,54,20,31,27,34,61,7,3,59,23,1,73,45,12,21,55,33,
8,13,15,12,14,11,25,15,9,6,0,18,110,0,24,16,0,0,54,40,24,76,23,3,0,155,21,34,40,65,
0,0,0,0,0,0,0,0,0,0,52,6,72,75,0,0,88,57,29,33,0,75,0,0,48,102,36,0,36,35,
0,0,0,0,0,0,0,0,0,0,26,0,0,24,0,0,53,0,2,1,0,26,0,0,27,11,0,0,26,47,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,1,0,0,0,0,0,0,0,5,0,0,0,0,
0,0,0,0,1,0,0,0,0,6,5,8,5,6,0,0,0,3,1,0,0,0,6,0,4,1,26,0,1,3,
30,15,16,22,10,20,7,2,0,2,15,4,17,12,0,10,28,14,13,12,9,19,0,0,12,16,0,12,6,12,
20,30,36,1,0,0,7,0,26,0,21,6,37,4,9,12,35,17,94,15,3,20,18,1,19,34,0,6,65,18,
0,3,18,29,22,7,5,0,3,0,5,1,30,4,0,5,21,2,34,0,3,0,0,0,4,18,5,3,8,21,
44,162,78,22,74,62,54,68,41,56,37,53,100,0,153,30,7,11,40,27,51,30,210,60,15,86,45,115,11,0,
4,15,0,60,7,48,5,9,0,12,0,0,0,0,33,14,3,0,0,0,46,0,18,13,0,2,0,52,0,93,
104,86,150,102,116,97,89,94,125,60,75,55,57,91,63,94,101,83,54,15,68,48,84,102,66,82,52,78,72,47,
0,30,0,20,5,6,3,0,0,0,5,0,0,4,0,0,1,2,0,8,12,2,4,0,7,4,0,1,0,3,
2,13,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,
0,0,7,0,0,0,0,0,9,0,0,43,7,20,0,0,83,59,62,0,0,9,0,0,0,38,0,0,19,10,
0,25,0,0,0,0,2,0,4,0,75,2,0,74,0,0,81,72,4,6,0,78,0,0,67,39,41,0,14,55,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2,0,0,3,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,3,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,18,0,0,1,2,0,0,0,0,0,0,0,0,0,0,
49,15,66,28,45,33,43,34,16,26,25,37,21,19,50,42,28,30,113,2,7,0,85,0,7,36,0,48,6,17,
99,101,158,68,77,73,64,133,76,66,42,45,90,40,155,22,25,30,109,54,112,60,177,82,12,74,65,124,43,88,
3,38,0,7,10,0,6,2,2,12,5,0,0,0,0,50,5,0,0,21,0,24,10,8,22,2,5,1,0,6,
123,7,215,121,119,5,85,85,43,140,13,84,152,30,120,0,3,24,117,86,38,0,165,78,15,193,24,58,82,97,
221,293,344,276,181,20,292,379,128,183,2,134,146,96,211,140,15,67,49,158,322,234,95,157,3,109,240,169,204,198,
0,5,4,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,4,0,
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,
12,40,14,0,26,0,16,12,2,18,38,19,25,51,20,0,50,71,14,51,0,47,35,9,46,50,36,22,26,36,
2,31,0,37,6,6,0,0,0,9,19,7,31,46,19,0,59,58,16,27,28,102,10,0,15,67,16,2,17,0,
59,336,185,21,163,24,144,65,11,98,199,103,211,78,316,47,212,148,263,156,82,41,295,65,164,135,132,225,124,212,
80,249,129,35,120,25,103,42,57,70,67,69,46,76,111,54,58,66,165,262,54,80,55,79,37,281,148,95,128,320,
5,20,0,0,0,5,5,25,9,3,41,0,25,32,0,9,11,66,0,73,4,70,5,10,16,36,57,0,0,3,
100,148,250,103,143,97,55,69,104,88,67,25,74,114,254,12,87,116,31,112,179,119,211,60,61,190,84,102,23,168,
122,243,264,57,63,165,46,162,100,54,38,2,48,28,257,0,15,46,22,134,174,119,106,20,9,20,34,119,38,58,
3,17,5,0,0,0,3,12,0,3,182,0,6,174,25,0,144,129,0,64,8,186,16,3,102,39,130,10,3,16,
15,0,10,48,7,10,0,16,21,10,62,10,8,89,25,17,44,27,19,21,12,43,2,0,75,5,11,13,3,21,
17,6,14,33,0,0,13,4,9,0,16,31,26,21,3,0,24,30,47,39,23,21,46,0,40,20,19,9,18,25,
42,9,100,0,47,82,71,33,52,19,36,43,91,4,101,75,0,7,138,21,18,42,130,5,16,22,21,58,84,23,
0,0,0,95,22,25,10,3,5,15,7,20,21,42,13,0,7,23,12,1,38,0,20,0,4,7,35,28,2,2,
76,0,0,256,137,197,0,244,35,132,0,0,0,0,118,157,0,14,0,0,152,0,16,0,1,0,0,69,0,0,
0,0,0,213,0,73,0,12,0,2,0,0,0,0,21,0,1,0,0,0,211,0,0,0,0,5,0,0,0,0,
45,99,78,44,25,44,53,39,50,20,0,50,36,0,15,27,0,0,63,5,3,0,16,0,0,81,0,5,36,19,
20,2,18,81,79,50,12,22,12,55,0,13,16,0,70,12,0,0,10,16,102,0,36,13,0,10,0,69,11,60,
0,0,14,0,0,0,1,0,21,0,0,34,0,0,0,106,0,0,129,0,0,0,0,0,0,0,0,0,97,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,9,2,0,0,0,2,7,
0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
0,0,7,0,6,0,0,0,0,14,0,0,0,0,9,0,0,0,6,0,28,0,0,0,0,0,0,3,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,40,43,0,8,0,33,7,27,5,0,26,19,6,20,12,5,3,75,0,0,0,0,14,0,0,0,0,26,0,
113,87,70,9,50,7,92,60,24,28,133,61,116,114,96,42,111,54,189,38,0,102,50,15,103,117,52,45,81,122,
73,65,54,18,42,102,60,96,49,83,73,71,60,28,222,56,39,2,150,26,47,32,176,18,0,115,0,119,148,86,
0,41,30,0,24,0,21,13,0,15,39,3,59,64,14,5,98,42,22,46,0,60,49,3,22,87,59,10,14,56,
104,0,44,0,68,60,7,171,34,111,36,0,17,21,82,249,33,31,45,0,35,3,46,0,64,13,0,13,0,64,
44,0,0,124,9,90,0,52,9,28,0,0,0,18,11,71,0,0,0,0,119,0,11,3,0,1,0,6,0,0,
67,0,2,0,25,0,2,38,86,22,4,18,9,11,28,9,1,0,34,0,0,13,0,0,0,13,13,8,14,1,
17,0,93,163,20,79,29,22,12,31,15,38,0,4,33,34,11,0,27,0,82,13,62,7,0,6,0,93,0,10,
0,3,14,0,0,1,6,0,0,0,0,7,8,6,0,0,0,0,44,0,0,16,0,0,0,0,0,0,8,0,
0,13,0,5,0,0,0,0,0,0,0,2,0,2,0,0,0,1,4,0,0,1,0,0,0,4,0,0,0,1,
0,0,8,0,0,0,5,0,0,0,41,0,4,40,0,0,51,42,4,47,5,38,0,0,3,73,28,1,1,85,
0,13,0,0,0,0,0,0,0,0,12,0,0,12,0,0,41,25,0,0,0,12,0,0,0,10,0,0,0,11,
0,8,18,0,7,5,0,5,21,0,31,11,0,26,6,12,34,0,27,0,10,4,0,0,1,6,0,0,18,12,
0,10,1,89,0,5,0,2,0,0,3,0,0,0,0,12,1,0,0,0,16,1,3,1,0,0,0,2,0,0,
35,2,0,0,7,0,5,7,0,8,2,19,4,0,9,0,1,0,2,0,0,3,0,0,0,0,0,5,7,0,
2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,12,24,0,6,0,5,15,44,3,11,0,0,19,2,16,17,38,8,12,0,0,0,0,2,20,2,2,0,17,
2,48,0,49,0,10,0,13,0,8,37,0,10,48,11,40,27,0,4,26,18,62,0,0,0,38,0,0,16,65,
12,0,16,40,11,0,17,17,9,5,0,20,6,2,0,39,0,1,18,16,1,47,20,10,0,5,0,17,24,2,
8,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,4,0,0,0,0,0,2,0,0,0,2,
0,11,0,0,0,0,0,0,0,0,1,0,0,15,0,0,3,0,0,0,0,17,0,0,0,2,12,0,0,0,
0,116,0,0,0,0,8,0,0,0,41,7,52,86,0,0,64,60,2,37,0,172,40,0,2,89,34,0,26,92,
18,64,58,21,68,15,28,24,9,32,84,19,76,138,88,11,67,111,50,78,17,92,50,51,193,91,61,69,78,94,
0,75,118,34,54,57,89,116,38,81,198,72,11,154,83,69,140,261,48,44,64,87,45,7,204,196,45,67,21,162,
78,13,112,31,15,16,85,78,59,14,0,2,6,13,112,19,21,0,8,36,6,12,20,0,22,48,16,54,73,54,
38,5,46,61,30,41,9,51,33,58,40,49,0,0,41,0,1,45,9,26,86,3,12,0,13,15,4,52,39,1,
2,36,0,0,4,0,17,0,0,7,0,0,3,6,11,0,2,0,0,48,0,30,6,82,1,7,7,0,0,18,
2,6,0,227,0,1,6,0,0,0,0,0,2,41,0,44,0,2,0,0,2,10,0,6,0,1,2,0,0,2,
26,80,52,21,4,28,11,14,0,5,83,1,83,102,66,0,88,101,28,47,23,62,106,10,49,54,4,34,42,56,
139,51,91,37,61,34,75,85,112,36,31,54,0,18,140,31,13,61,60,3,21,113,57,2,9,71,162,87,39,76,
0,4,0,0,3,0,0,0,0,0,0,0,44,16,0,0,20,25,0,32,0,40,6,27,0,16,39,1,0,83,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,
9,5,8,0,0,0,0,0,23,0,0,0,0,8,1,2,0,0,6,0,0,0,0,0,0,1,0,0,6,0,
0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,11,0,0,9,0,0,0,0,0,0,3,8,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
54,10,49,0,41,7,14,21,11,28,0,20,14,2,2,22,6,6,35,0,0,0,41,5,0,5,0,14,6,1,
11,19,59,14,9,1,24,0,13,19,37,2,3,16,13,0,32,28,36,3,19,20,20,0,27,32,0,10,8,7,
8,8,9,0,8,0,4,0,0,11,29,7,14,12,8,0,18,16,0,27,46,38,7,0,15,32,0,19,0,20,
54,34,72,65,78,27,58,28,59,81,17,93,33,26,10,19,15,7,81,18,4,0,84,40,29,4,0,48,56,1,
4,0,0,45,3,6,0,0,0,0,0,0,3,0,9,12,1,0,0,0,44,2,0,8,0,0,0,13,1,0,
0,0,0,3,0,0,0,0,0,0,0,0,31,1,0,2,0,0,5,6,0,0,0,4,0,0,0,0,52,2,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,1,0,
0,0,0,2,0,3,0,0,1,0,0,0,2,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,18,3,1,0,0,0,1,
0,16,0,2,0,0,0,0,0,0,0,0,0,21,0,0,16,2,0,0,0,0,0,2,0,11,0,2,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,11,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,83,0,0,24,0,0,24,28,0,0,0,0,0,0,0,0,53,0,0,0,
68,108,27,104,21,25,44,64,39,22,0,0,4,6,19,62,3,3,0,78,24,0,24,43,0,12,5,12,4,90,
6,0,6,0,0,0,0,2,0,11,7,0,0,0,8,16,0,0,5,0,0,0,0,0,0,5,0,0,3,0,
57,110,107,0,14,0,96,11,82,12,0,55,34,0,0,222,7,0,52,28,0,0,2,0,0,37,30,0,36,0,
10,28,10,52,4,5,28,0,43,4,37,46,34,12,2,0,13,12,95,48,125,18,6,53,54,56,63,22,53,148,
23,45,15,0,43,0,29,2,12,12,21,17,2,10,16,0,20,4,27,2,0,36,6,2,4,7,0,13,5,11,
20,22,0,0,31,9,0,36,1,32,118,0,0,96,34,45,18,19,0,4,11,24,19,0,76,175,29,11,0,50,
20,0,65,35,37,78,72,178,131,80,18,62,0,0,55,6,8,18,118,16,43,29,20,0,0,2,6,49,5,4,
75,83,173,0,64,32,104,56,125,39,3,220,127,0,35,84,0,0,167,8,21,0,30,48,21,2,0,19,89,11,
0,0,1,117,30,0,23,0,4,0,2,20,32,3,0,0,0,0,5,156,7,34,13,204,12,21,51,2,15,74,
0,60,32,0,12,0,18,20,34,3,59,34,28,28,3,41,58,39,25,12,0,0,9,18,40,46,33,5,16,24,
68,0,12,74,152,44,13,38,23,50,0,5,3,7,40,26,15,34,0,2,94,0,44,24,0,7,0,45,8,0,
0,6,0,0,0,0,0,0,0,0,0,0,6,41,1,0,31,0,0,26,0,83,16,118,2,1,81,0,0,2,
0,0,1,0,10,4,0,0,0,3,0,0,0,0,11,0,1,0,0,0,11,0,30,1,0,0,0,80,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,
0,46,0,0,0,0,0,0,1,0,35,1,2,12,0,0,36,14,0,0,0,28,0,0,3,7,15,0,0,9,
0,29,42,142,32,18,12,12,17,10,0,21,34,0,29,43,3,9,21,48,27,16,47,6,47,157,0,64,56,52,
25,102,0,89,8,12,0,12,0,11,37,1,3,28,18,62,29,36,16,36,8,41,0,29,49,26,26,29,10,34,
49,21,77,19,56,44,24,56,26,46,0,18,8,34,46,42,6,0,3,26,106,15,50,19,0,35,8,56,12,0,
0,14,2,0,0,0,2,0,0,0,0,0,0,3,0,0,8,8,0,6,3,9,0,0,0,8,16,0,4,7,
0,18,0,0,7,0,0,0,0,1,21,0,0,0,1,0,27,12,3,3,0,10,15,2,17,15,13,5,14,10,
26,8,22,49,48,34,0,26,18,45,0,3,9,2,44,11,15,15,0,18,68,23,33,10,0,18,0,40,11,17,
0,94,0,0,1,4,0,2,0,5,32,0,9,126,25,11,41,55,0,38,74,102,21,11,51,32,102,16,9,36,
30,0,39,112,42,52,20,66,41,30,0,26,8,0,120,33,0,0,13,4,63,0,38,7,0,2,5,51,31,2,
0,13,0,37,0,0,0,0,0,0,21,0,0,0,0,15,4,0,0,0,9,13,0,0,12,14,19,0,0,22,
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,4,0,15,3,0,0,34,
0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,12,
0,14,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,9,0,8,0,12,0,0,0,19,6,0,0,32,
22,43,15,0,1,6,12,3,0,0,35,1,0,0,0,0,19,57,1,6,2,12,0,2,0,9,13,4,9,22,
0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,12,73,2,0,0,17,0,0,40,6,0,0,0,7,
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,
0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,72,200,4,44,25,122,15,6,42,0,57,59,0,35,0,0,0,191,14,0,19,12,0,0,123,21,9,95,38,
22,3,39,0,73,4,34,9,24,0,0,8,30,0,110,5,0,0,24,26,0,7,19,26,0,23,19,37,7,19,
0,0,0,52,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,
0,74,0,0,0,0,0,0,0,0,14,0,0,0,0,0,30,15,0,0,0,17,0,0,12,10,0,0,0,4,
46,50,19,35,39,47,29,54,29,37,35,19,38,42,24,45,21,30,29,21,50,31,12,0,9,23,31,4,21,33,
105,190,70,80,32,0,41,46,22,75,122,3,26,150,76,20,77,69,24,51,48,42,69,36,98,101,0,39,7,50,
126,160,438,58,364,92,344,195,58,100,31,119,31,29,320,206,33,82,198,85,66,13,425,13,0,51,0,221,86,143,
3,50,56,31,0,0,55,0,74,2,72,13,4,26,0,15,116,125,38,2,2,2,35,16,62,20,0,21,8,4,
15,18,17,0,13,0,5,0,12,0,11,0,3,0,0,0,7,0,17,2,0,83,0,33,0,20,0,0,22,8,
0,28,23,32,4,0,0,0,0,17,5,0,0,8,24,0,0,0,0,0,0,0,5,0,0,3,0,12,0,2,
0,0,2,24,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,0,0,97,3,0,0,34,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,10,5,2,8,0,5,1,2,0,0,8,8,0,8,13,0,0,13,12,3,0,5,6,0,0,11,5,12,12,
0,22,0,0,0,0,0,3,0,0,72,2,12,59,8,0,60,65,0,38,7,42,28,27,27,67,22,13,14,29,
0,48,0,0,0,0,0,0,0,0,19,0,7,18,0,0,47,17,5,0,0,2,0,0,12,24,4,0,0,17,
49,43,108,19,10,14,37,51,43,23,90,3,75,12,48,208,18,45,27,0,95,10,50,20,70,22,43,46,3,15,
26,1,9,7,0,0,7,11,22,0,0,15,0,0,0,10,6,0,9,0,8,0,0,0,0,12,0,0,0,1,
6,1,0,2,0,7,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,14,0,19,2,31,19,0,0,0,21,16,1,0,0,0,3,3,0,0,7,0,4,12,0,0,
0,0,5,1,10,1,0,2,3,9,0,3,0,0,22,8,1,0,20,0,0,0,8,5,3,0,0,2,7,0,
200,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,39,35,62,185,186,55,131,28,113,0,0,81,31,135,39,55,95,0,128,89,42,91,97,51,5,60,64,9,69,
0,31,0,89,93,76,5,38,7,87,48,0,0,74,50,1,43,84,0,0,83,64,52,61,36,0,73,55,0,1,
0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,
0,32,0,0,0,0,0,0,2,0,30,7,0,41,30,0,9,34,19,43,2,62,0,38,17,82,84,0,0,6,
0,13,0,0,209,17,11,2,0,150,3,0,19,11,206,0,17,52,0,74,38,14,184,183,0,25,10,331,3,27,
0,60,0,0,0,0,0,4,0,0,83,0,3,72,0,42,40,43,0,21,4,70,5,5,47,6,74,0,13,0,
40,0,75,0,45,55,16,142,138,114,23,0,0,59,98,187,70,20,0,0,43,20,14,0,53,15,20,81,0,14,
4,10,17,0,22,1,21,3,10,13,48,2,11,78,20,0,32,48,32,0,12,75,16,0,36,20,59,14,2,14,
100,0,14,0,6,20,10,4,0,11,12,0,0,0,34,0,0,79,0,0,44,1,0,2,6,0,7,3,0,4,
0,0,0,0,0,0,0,0,3,0,13,1,9,26,1,0,53,32,3,158,0,40,0,0,0,107,30,0,0,142,
0,113,118,37,40,15,54,26,35,28,35,46,43,46,56,10,73,52,53,34,50,117,35,17,34,150,65,37,121,164,
255,102,146,172,121,148,98,237,93,63,214,32,16,63,74,356,48,120,65,47,98,105,94,24,159,33,52,119,16,17,
56,25,70,388,75,98,80,85,52,69,0,60,32,21,50,177,67,46,71,7,52,10,31,6,0,18,16,23,22,4,
78,27,80,310,38,32,97,57,58,33,0,47,19,116,43,29,42,153,9,98,77,43,31,15,0,46,8,73,72,39,
69,61,80,98,95,39,18,37,29,52,38,47,22,0,47,10,1,0,43,38,99,3,165,27,0,12,28,48,67,3,
41,21,83,7,7,20,20,93,79,0,81,78,43,21,30,22,6,0,3,53,15,7,30,1,54,47,27,34,68,15,
120,159,271,3,158,56,142,55,80,94,9,21,51,0,353,3,19,0,38,26,80,3,115,6,101,40,4,48,75,18,
0,35,11,0,29,0,24,0,19,8,9,36,19,0,5,2,6,13,38,0,0,0,35,2,8,0,3,0,56,188,
0,1,72,13,44,3,53,20,85,6,0,78,67,0,4,37,0,14,95,21,13,0,0,16,0,0,11,0,131,5,
87,11,35,1,0,0,6,70,18,0,217,9,1,108,0,5,133,140,13,87,0,27,0,1,115,0,46,6,0,0,
100,30,0,0,13,5,0,6,0,11,76,0,0,56,0,12,29,16,0,32,2,26,0,1,97,15,56,15,0,21,
90,180,0,0,0,0,0,0,4,0,21,22,24,94,0,1,38,55,18,73,0,121,0,70,9,317,32,0,43,186,
0,26.3185755534167,0,25.9716073147257,0,0,19.7608277189605,22.0673624288425,20.0981973434535,0,20.885948026949,0,20.6456356736243,22.0716318785579,24.0199240986717,0,3,23.111645813282,20.0317613089509,20.7285851780558,0,20.2536092396535,23.3974975938402,0,18.8192599620493,5,16.7560153994225,19.9677574590953,16.6039461020212,0,
0,26.3185755534167,0,25.9716073147257,0,0,19.7608277189605,22.0673624288425,20.0981973434535,0,20.885948026949,0,20.6456356736243,22.0716318785579,24.0199240986717,0,19,23.111645813282,20.0317613089509,20.7285851780558,0,20.2536092396535,23.3974975938402,12,18.8192599620493,2,16.7560153994225,19.9677574590953,16.6039461020212,39,
0,26.3185755534167,0,25.9716073147257,0,0,19.7608277189605,22.0673624288425,20.0981973434535,38,20.885948026949,0,20.6456356736243,22.0716318785579,24.0199240986717,0,6,23.111645813282,20.0317613089509,20.7285851780558,3,20.2536092396535,23.3974975938402,6,18.8192599620493,0,16.7560153994225,19.9677574590953,16.6039461020212,0,
