7.99574,16.8391,26.9649,0.0619741,0.00897865,0.00547212,0.977356,0.523792,0.108015,1.94544,44.4295
12.7271,17.7683,27.3699,0.065867,0.01438,0.00425402,1.24126,0.308835,0.135869,1.69883,39.1523
5.62897,18.5608,29.7252,0.0572362,0.0105157,0.00537819,1.2939,0.357876,0.143627,2.34377,52.4993
13.3801,18.3849,34.1999,0.0391266,0.0112166,0.00372623,1.36462,0.372494,0.169592,1.20036,27.5137
10.8113,19.1825,31.5892,0.0419263,0.00829703,0.00511352,0.986287,0.510836,0.16602,2.37959,53.2377
13.9705,20.0618,27.2792,0.0582874,0.0176473,0.00607635,1.05887,0.681489,0.136732,3.06312,66.9651
8.05933,22.0357,30.6777,0.0666403,0.0180403,0.00128424,1.15344,0.529238,0.158249,4.37444,79.9873
11.3804,23.8872,34.0708,0.054796,0.0120411,0.00433098,0.8578,0.306785,0.141746,1.10585,25.5518
8.97282,24.2317,29.4714,0.0599167,0.016359,0.00134711,1.06713,0.437574,0.145157,4.56609,84.3261
9.7225,16.9589,31.2189,0.0632828,0.0125386,0.00688207,1.18892,0.599323,0.0852183,1.86289,42.5053
7.24829,17.7619,30.3096,0.0355447,0.0141108,0.00669886,0.815926,0.632968,0.138426,3.139,68.6103
10.5555,16.6253,34.7278,0.0550466,0.0122722,0.00588063,0.96093,0.369521,0.0736448,1.2849,21.9315
9.07742,20.6715,34.4287,0.0597743,0.0111256,0.00379755,0.902218,0.585948,0.189239,1.58032,36.3234
14.2462,18.8473,31.8343,0.0609796,0.0157022,0.00354767,1.06332,0.631321,0.186113,1.65634,38.2614
13.6375,21.5615,33.4059,0.053999,0.0191999,0.00180956,0.927558,0.497254,0.162918,3.20386,57.2616
5.36062,24.3054,26.1738,0.0419797,0.0101379,0.00303705,1.1037,0.676985,0.168507,1.37118,31.9515
9.11287,24.6968,29.8243,0.0427278,0.0145467,0.00262965,1.03463,0.653243,0.191924,1.18148,26.2051
9.21234,20.3621,28.4325,0.0528591,0.0152474,0.00237884,0.9752,0.558231,0.127182,2.49616,43.7062
6.12565,21.2244,30.2929,0.0359047,0.00872387,0.00297219,0.98383,0.384416,0.143527,1.35611,22.9979
6.80486,22.3385,33.5617,0.054097,0.0145819,0.0063276,1.04411,0.38809,0.0850116,1.18878,27.5403
8.34291,18.6281,27.5572,0.046008,0.0124905,0.0024035,1.18318,0.632384,0.133959,1.94229,33.1858
13.0588,16.12,26.8805,0.067953,0.0162467,0.00515644,0.956099,0.352757,0.174145,3.05868,67.1099
12.9109,24.8329,34.6804,0.0466033,0.0173,0.00280369,0.840968,0.61454,0.0772213,7.92067,151.599
7.08692,18.8273,34.4413,0.048627,0.0135547,0.00111719,0.901371,0.689979,0.143161,7.31633,138.075
11.8813,20.5672,34.9079,0.0367515,0.00924034,0.00184549,1.19644,0.373626,0.116217,7.13576,135.248
13.6501,17.4752,30.3871,0.0302263,0.0127898,0.00628415,1.30841,0.504532,0.131408,2.7723,61.2638
10.4571,18.3265,26.6277,0.0479465,0.0138548,0.00510582,1.20229,0.612829,0.102724,1.66146,38.2361
12.7144,22.6144,26.8542,0.069348,0.0188577,0.00378018,1.35696,0.34651,0.133187,1.32714,31.0026
8.5416,18.5456,33.4686,0.0527115,0.011394,0.00220797,0.805516,0.626239,0.121757,4.94766,89.714
11.5927,24.472,26.8601,0.0494644,0.011445,0.00251601,1.26909,0.386029,0.172003,1.0401,21.6071
5.67524,17.3578,32.5673,0.0628227,0.01978,0.00147532,1.27355,0.32138,0.168849,3.6952,66.6648
13.4732,24.9739,28.377,0.0559637,0.0196428,0.00254401,0.841971,0.597715,0.109883,3.06238,54.7858
11.9468,16.522,28.2679,0.0468116,0.0179535,0.00660709,1.12066,0.500078,0.178746,3.74676,80.7194
11.8017,20.2855,27.0846,0.0694446,0.0103531,0.0053917,1.35146,0.524224,0.167313,3.03935,66.5434
13.4418,18.6251,33.9723,0.0349166,0.0132949,0.00339874,1.23716,0.376882,0.144637,1.17407,20.4668
7.45641,16.9543,32.095,0.06609,0.0163065,0.00239348,0.804101,0.589248,0.0964313,5.79433,109.669
11.9367,24.8667,28.2852,0.0367448,0.013579,0.00256688,1.117,0.395649,0.176371,1.00462,21.4838
9.68592,23.3511,30.4004,0.0473988,0.0181074,0.00312873,0.838763,0.356529,0.117793,1.9508,32.6002
13.8407,19.8875,26.0471,0.0569291,0.0175661,0.00412262,1.07623,0.601248,0.0830185,1.43693,24.6627
8.65639,18.1793,30.546,0.0551475,0.0108379,0.00316958,0.960791,0.59359,0.088033,4.00893,73.687
9.653,23.6422,33.4205,0.0650226,0.00981079,0.00503005,0.850916,0.581402,0.114199,1.17788,27.081
8.68797,19.8039,28.2368,0.0615175,0.0127806,0.00247867,1.09045,0.382903,0.133681,2.1056,36.0002
12.708,16.4593,27.4055,0.0562694,0.00846876,0.00330003,1.03421,0.582177,0.141343,1.03173,22.9904
5.40692,17.7005,30.4468,0.0372498,0.0156683,0.00440906,1.08372,0.472308,0.164657,2.12751,48.1798
5.94866,20.4605,29.8271,0.0324,0.0124889,0.00610866,1.0503,0.403557,0.147101,2.91803,64.0566
12.8118,23.1098,26.7735,0.0421311,0.00868042,0.00699647,0.870591,0.687293,0.0768905,1.9869,44.8943
14.854,17.2613,28.2982,0.0614765,0.0175057,0.00319724,0.991264,0.653612,0.166272,1.31694,31.0293
13.6022,19.9144,32.9487,0.0316308,0.0167492,0.00236356,0.821831,0.31073,0.180918,1.3347,22.3907
12.5241,24.9438,28.1531,0.0378759,0.0135365,0.00540707,1.15628,0.311094,0.120115,2.01939,45.9005
8.4285,20.7191,31.5372,0.034094,0.0197771,0.0014831,1.3725,0.464957,0.073159,14.3138,278.926
