10,20,30,0.05,0.01,0.00167283,1.1,0.5,0.1,4.02981,73.2734
10,20,30,0.05,0.01,0.00228075,1.1,0.5,0.1,2.36138,42.4618
10,20,30,0.05,0.01,0.0054649,1.1,0.5,0.1,2.3591,52.8718
10,20,30,0.05,0.01,0.00209016,1.1,0.5,0.1,2.79523,49.4428
10,20,30,0.05,0.01,0.00408129,1.1,0.5,0.1,1.39008,32.4848
10,20,30,0.05,0.01,0.00645442,1.1,0.5,0.1,2.9022,63.7238
10,20,30,0.05,0.01,0.0047472,1.1,0.5,0.1,1.88294,42.5704
10,20,30,0.05,0.01,0.00270477,1.1,0.5,0.1,1.63244,27.3009
10,20,30,0.05,0.01,0.00337867,1.1,0.5,0.1,1.09997,22.0782
10,20,30,0.05,0.01,0.00580934,1.1,0.5,0.1,2.50236,55.6775
10,20,30,0.05,0.01,0.0052173,1.1,0.5,0.1,2.27799,51.0056
10,20,30,0.05,0.01,0.00497894,1.1,0.5,0.1,2.07371,46.9648
10,20,30,0.05,0.01,0.00499871,1.1,0.5,0.1,2.04635,46.4378
10,20,30,0.05,0.01,0.00542967,1.1,0.5,0.1,2.3185,52.2068
10,20,30,0.05,0.01,0.00559408,1.1,0.5,0.1,2.42203,53.7945
10,20,30,0.05,0.01,0.00326375,1.1,0.5,0.1,1.06629,20.5041
10,20,30,0.05,0.01,0.00287479,1.1,0.5,0.1,1.41077,24.0085
10,20,30,0.05,0.01,0.00112652,1.1,0.5,0.1,5.88829,111.431
10,20,30,0.05,0.01,0.00544596,1.1,0.5,0.1,2.33051,52.2292
10,20,30,0.05,0.01,0.00146545,1.1,0.5,0.1,4.68818,86.7836
10,20,30,0.05,0.01,0.00418268,1.1,0.5,0.1,1.42148,33.0855
10,20,30,0.05,0.01,0.00134684,1.1,0.5,0.1,5.04083,94.0449
10,20,30,0.05,0.01,0.00210205,1.1,0.5,0.1,2.68083,48.1847
10,20,30,0.05,0.01,0.00503182,1.1,0.5,0.1,2.05637,46.5486
